image,VLB_BPD
1796.png,1.5877752304077148
1797.png,1.633642315864563
1798.png,1.2089802026748657
1799.png,0.9712870717048645
18.png,1.7364306449890137
180.png,1.571021556854248
1800.png,0.9989210963249207
1801.png,1.6415349245071411
1802.png,1.2704068422317505
1803.png,1.1993534564971924
1804.png,1.673520565032959
1805.png,0.9493584632873535
1806.png,1.1361770629882812
1807.png,1.8141145706176758
1808.png,1.2037065029144287
1809.png,1.3332921266555786
181.png,1.6465582847595215
1810.png,1.6807137727737427
1811.png,1.880552887916565
1812.png,1.2934083938598633
1813.png,1.3470184803009033
1814.png,0.9931000471115112
1815.png,0.7994243502616882
1816.png,1.486080527305603
1817.png,1.4223898649215698
1818.png,1.487946629524231
1819.png,1.1572951078414917
182.png,1.1664546728134155
1820.png,1.0467489957809448
1821.png,0.8960772156715393
1822.png,1.1855469942092896
1823.png,0.8236671686172485
1824.png,1.2181510925292969
1825.png,1.778669834136963
1826.png,1.0278772115707397
1827.png,1.0262961387634277
1828.png,0.9900942444801331
1829.png,1.2597898244857788
183.png,1.1137436628341675
1830.png,1.7614787817001343
1831.png,1.4491900205612183
1832.png,1.8139209747314453
1833.png,1.009763240814209
1834.png,0.9489865899085999
1835.png,1.506369948387146
1836.png,1.4426134824752808
1837.png,0.9329537153244019
1838.png,1.3518275022506714
1839.png,0.9284355640411377
184.png,1.3111602067947388
1840.png,1.418411135673523
1841.png,0.9210683107376099
1842.png,1.534310221672058
1843.png,0.9912257790565491
1844.png,1.4203777313232422
1845.png,0.7712497711181641
1846.png,1.494349718093872
1847.png,1.2560101747512817
1848.png,1.4877742528915405
1849.png,1.0696039199829102
185.png,1.4234126806259155
1850.png,0.8891651630401611
1851.png,1.2424739599227905
1852.png,1.5043405294418335
1853.png,1.2649204730987549
1854.png,1.1624559164047241
1855.png,0.9082784652709961
1856.png,1.3470298051834106
1857.png,1.2543094158172607
1858.png,1.236642599105835
1859.png,1.1846476793289185
186.png,1.0021871328353882
1860.png,1.6361002922058105
1861.png,1.11581289768219
1862.png,0.9267828464508057
1863.png,1.4781911373138428
